congress,chamber,district_code,state_abbrev,party_code,bioname,nominate_dim1
113,House,1.0,MT,200,"DAINES, Steve",0.5710000000000001
113,House,1.0,NE,200,"FORTENBERRY, Jeff",0.303
113,House,3.0,NE,200,"SMITH, Adrian",0.517
113,House,2.0,NE,200,"TERRY, Lee Raymond",0.426
113,House,1.0,NV,100,"TITUS, Alice (Dina)",-0.303
113,House,3.0,NV,200,"HECK, Joe",0.324
113,House,2.0,NV,200,"AMODEI, Mark E.",0.379
113,House,4.0,NV,100,"HORSFORD, Steven",-0.35100000000000003
113,House,1.0,NH,100,"SHEA-PORTER, Carol",-0.315
113,House,2.0,NH,100,"KUSTER, Ann McLane",-0.256
113,House,4.0,NJ,200,"SMITH, Christopher Henry",0.166
113,House,6.0,NJ,100,"PALLONE, Frank, Jr.",-0.40399999999999997
113,House,5.0,NJ,200,"GARRETT, Scott",0.688
113,House,8.0,NJ,100,"SIRES, Albio",-0.40299999999999997
113,House,7.0,NJ,200,"LANCE, Leonard",0.32899999999999996
113,House,3.0,NJ,200,"RUNYAN, Jon",0.222
113,House,1.0,NJ,100,"NORCROSS, Donald",-0.425
113,House,1.0,NJ,100,"ANDREWS, Robert Ernest",-0.297
113,House,2.0,NJ,200,"LoBIONDO, Frank A.",0.21100000000000002
113,House,11.0,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
113,House,9.0,NJ,100,"PASCRELL, William J., Jr.",-0.366
113,House,12.0,NJ,100,"HOLT, Rush",-0.46299999999999997
113,House,10.0,NJ,100,"PAYNE, Donald, Jr.",-0.518
113,House,2.0,NM,200,"PEARCE, Stevan",0.47200000000000003
113,House,3.0,NM,100,"LUJÁN, Ben Ray",-0.368
113,House,1.0,NM,100,"LUJAN GRISHAM, Michelle",-0.313
113,House,13.0,NY,100,"RANGEL, Charles B.",-0.514
113,House,25.0,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
113,House,16.0,NY,100,"ENGEL, Eliot Lance",-0.408
113,House,17.0,NY,100,"LOWEY, Nita M.",-0.389
113,House,3.0,NY,100,"ISRAEL, Steve",-0.33399999999999996
113,House,1.0,NY,100,"BISHOP, Timothy H.",-0.33799999999999997
113,House,26.0,NY,100,"HIGGINS, Brian",-0.34700000000000003
113,House,9.0,NY,100,"CLARKE, Yvette Diane",-0.614
113,House,20.0,NY,100,"TONKO, Paul",-0.42
113,House,24.0,NY,100,"MAFFEI, Daniel B.",-0.19
113,House,21.0,NY,100,"OWENS, William",-0.182
113,House,23.0,NY,200,"REED, Thomas W. II",0.27399999999999997
113,House,11.0,NY,200,"GRIMM, Michael G.",0.21899999999999997
113,House,19.0,NY,200,"GIBSON, Christopher",0.203
113,House,22.0,NY,200,"HANNA, Richard",0.215
113,House,6.0,NY,100,"MENG, Grace",-0.376
113,House,8.0,NY,100,"JEFFRIES, Hakeem",-0.489
113,House,18.0,NY,100,"MALONEY, Sean Patrick",-0.23800000000000002
113,House,27.0,NY,200,"COLLINS, Chris",0.35700000000000004
113,House,15.0,NY,100,"SERRANO, José E.",-0.491
113,House,2.0,NY,200,"KING, Peter T.",0.259
113,House,10.0,NY,100,"NADLER, Jerrold Lewis",-0.508
113,House,7.0,NY,100,"VELÁZQUEZ, Nydia M.",-0.547
113,House,12.0,NY,100,"MALONEY, Carolyn Bosher",-0.387
113,House,4.0,NY,100,"McCARTHY, Carolyn",-0.294
113,House,5.0,NY,100,"MEEKS, Gregory W.",-0.414
113,House,14.0,NY,100,"CROWLEY, Joseph",-0.41200000000000003
113,House,6.0,NC,200,"COBLE, Howard",0.52
113,House,4.0,NC,100,"PRICE, David Eugene",-0.34299999999999997
113,House,1.0,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.40299999999999997
113,House,5.0,NC,200,"FOXX, Virginia Ann",0.628
113,House,10.0,NC,200,"McHENRY, Patrick T.",0.545
113,House,2.0,NC,200,"ELLMERS, Renee",0.406
113,House,8.0,NC,200,"HUDSON, Richard",0.568
113,House,9.0,NC,200,"PITTENGER, Robert",0.561
113,House,11.0,NC,200,"MEADOWS, Mark",0.605
113,House,13.0,NC,200,"HOLDING, George E.B.",0.604
113,House,12.0,NC,100,"ADAMS, Alma",-0.465
113,House,12.0,NC,100,"WATT, Melvin L.",-0.526
113,House,3.0,NC,200,"JONES, Walter Beaman, Jr.",0.244
113,House,7.0,NC,100,"McINTYRE, Mike",-0.14800000000000002
113,House,1.0,ND,200,"CRAMER, Kevin",0.392
113,House,9.0,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
113,House,12.0,OH,200,"TIBERI, Patrick (Pat)",0.386
113,House,10.0,OH,200,"TURNER, Michael R.",0.275
113,House,13.0,OH,100,"RYAN, Timothy J.",-0.402
113,House,4.0,OH,200,"JORDAN, Jim",0.718
113,House,5.0,OH,200,"LATTA, Robert E.",0.516
113,House,11.0,OH,100,"FUDGE, Marcia L.",-0.581
113,House,6.0,OH,200,"JOHNSON, Bill",0.42700000000000005
113,House,15.0,OH,200,"STIVERS, Steve",0.3
113,House,16.0,OH,200,"RENACCI, Jim",0.387
113,House,7.0,OH,200,"GIBBS, Bob",0.47700000000000004
113,House,2.0,OH,200,"WENSTRUP, Brad",0.544
113,House,3.0,OH,100,"BEATTY, Joyce",-0.433
113,House,14.0,OH,200,"JOYCE, David",0.263
113,House,8.0,OH,200,"BOEHNER, John Andrew",0.513
113,House,1.0,OH,200,"CHABOT, Steve",0.564
113,House,4.0,OK,200,"COLE, Tom",0.332
113,House,5.0,OK,200,"LANKFORD, James",0.595
113,House,1.0,OK,200,"BRIDENSTINE, Jim",0.6890000000000001
113,House,2.0,OK,200,"MULLIN, Markwayne",0.52
113,House,3.0,OK,200,"LUCAS, Frank D.",0.363
113,House,4.0,OR,100,"DeFAZIO, Peter Anthony",-0.428
113,House,5.0,OR,100,"SCHRADER, Kurt",-0.184
113,House,1.0,OR,100,"BONAMICI, Suzanne",-0.39399999999999996
113,House,3.0,OR,100,"BLUMENAUER, Earl",-0.428
113,House,2.0,OR,200,"WALDEN, Greg",0.33299999999999996
113,House,9.0,PA,200,"SHUSTER, William (Bill)",0.374
113,House,6.0,PA,200,"GERLACH, Jim",0.221
113,House,18.0,PA,200,"MURPHY, Timothy",0.258
113,House,8.0,PA,200,"FITZPATRICK, Michael G.",0.20199999999999999
113,House,13.0,PA,100,"SCHWARTZ, Allyson Y.",-0.34299999999999997
113,House,15.0,PA,200,"DENT, Charles W.",0.244
113,House,5.0,PA,200,"THOMPSON, Glenn",0.316
113,House,3.0,PA,200,"KELLY, Mike",0.358
113,House,7.0,PA,200,"MEEHAN, Patrick",0.22
113,House,10.0,PA,200,"MARINO, Thomas A.",0.35200000000000004
113,House,11.0,PA,200,"BARLETTA, Lou",0.278
113,House,4.0,PA,200,"PERRY, Scott",0.636
113,House,12.0,PA,200,"ROTHFUS, Keith",0.498
113,House,17.0,PA,100,"CARTWRIGHT, Matt",-0.365
113,House,2.0,PA,100,"FATTAH, Chaka",-0.47200000000000003
113,House,14.0,PA,100,"DOYLE, Michael F.",-0.331
113,House,16.0,PA,200,"PITTS, Joseph R.",0.5379999999999999
113,House,1.0,PA,100,"BRADY, Robert A.",-0.484
113,House,2.0,RI,100,"LANGEVIN, James",-0.375
113,House,1.0,RI,100,"CICILLINE, David N.",-0.389
113,House,2.0,SC,200,"WILSON, Addison Graves (Joe)",0.536
113,House,3.0,SC,200,"DUNCAN, Jeff",0.735
113,House,4.0,SC,200,"GOWDY, Trey",0.655
113,House,5.0,SC,200,"MULVANEY, Mick",0.75
113,House,7.0,SC,200,"RICE, Tom",0.5920000000000001
113,House,1.0,SC,200,"SANFORD, Mark",0.6859999999999999
113,House,6.0,SC,100,"CLYBURN, James Enos",-0.46399999999999997
113,House,1.0,SD,200,"NOEM, Kristi",0.39799999999999996
113,House,5.0,TN,100,"COOPER, James Hayes Shofner",-0.163
113,House,2.0,TN,200,"DUNCAN, John J., Jr.",0.604
113,House,7.0,TN,200,"BLACKBURN, Marsha",0.623
113,House,9.0,TN,100,"COHEN, Stephen",-0.4
113,House,1.0,TN,200,"ROE, David P. (Phil)",0.486
113,House,3.0,TN,200,"FLEISCHMANN, Chuck",0.457
113,House,4.0,TN,200,"DESJARLAIS, Scott",0.585
113,House,6.0,TN,200,"BLACK, Diane",0.58
113,House,8.0,TN,200,"FINCHER, Stephen Lee",0.526
113,House,6.0,TX,200,"BARTON, Joe Linus",0.528
113,House,21.0,TX,200,"SMITH, Lamar Seeligson",0.425
113,House,7.0,TX,200,"CULBERSON, John",0.503
113,House,5.0,TX,200,"HENSARLING, Jeb",0.703
113,House,19.0,TX,200,"NEUGEBAUER, Randy",0.628
113,House,26.0,TX,200,"BURGESS, Michael C.",0.573
113,House,31.0,TX,200,"CARTER, John R.",0.474
113,House,1.0,TX,200,"GOHMERT, Louie",0.633
113,House,2.0,TX,200,"POE, Ted",0.594
113,House,9.0,TX,100,"GREEN, Al",-0.43799999999999994
113,House,10.0,TX,200,"McCAUL, Michael T.",0.43
113,House,11.0,TX,200,"CONAWAY, K. Michael",0.593
113,House,24.0,TX,200,"MARCHANT, Kenny",0.6
113,House,28.0,TX,100,"CUELLAR, Henry",-0.22699999999999998
113,House,22.0,TX,200,"OLSON, Pete",0.5479999999999999
113,House,17.0,TX,200,"FLORES, Bill",0.5720000000000001
113,House,27.0,TX,200,"FARENTHOLD, Blake",0.5479999999999999
113,House,14.0,TX,200,"WEBER, Randy",0.7120000000000001
113,House,16.0,TX,100,"O'ROURKE, Beto",-0.304
113,House,20.0,TX,100,"CASTRO, Joaquin",-0.4
113,House,23.0,TX,100,"GALLEGO, Pete P.",-0.21600000000000003
113,House,25.0,TX,200,"WILLIAMS, Roger",0.584
113,House,33.0,TX,100,"VEASEY, Marc",-0.401
113,House,34.0,TX,100,"VELA, Filemon",-0.312
113,House,3.0,TX,200,"JOHNSON, Sam",0.61
113,House,36.0,TX,200,"STOCKMAN, Steve",0.899
113,House,35.0,TX,100,"DOGGETT, Lloyd Alton, II",-0.402
113,House,13.0,TX,200,"THORNBERRY, William McClellan (Mac)",0.525
113,House,18.0,TX,100,"JACKSON LEE, Sheila",-0.46
113,House,32.0,TX,200,"SESSIONS, Pete",0.5870000000000001
113,House,8.0,TX,200,"BRADY, Kevin Patrick",0.524
113,House,12.0,TX,200,"GRANGER, Kay",0.39799999999999996
113,House,15.0,TX,100,"HINOJOSA, Rubén",-0.34
113,House,29.0,TX,100,"GREEN, Raymond Eugene (Gene)",-0.324
113,House,30.0,TX,100,"JOHNSON, Eddie Bernice",-0.485
113,House,4.0,TX,200,"HALL, Ralph Moody",0.424
113,House,4.0,UT,100,"MATHESON, James David (Jim)",-0.115
113,House,1.0,UT,200,"BISHOP, Robert (Rob)",0.537
113,House,3.0,UT,200,"CHAFFETZ, Jason",0.647
113,House,2.0,UT,200,"STEWART, Chris",0.526
113,House,1.0,VT,100,"WELCH, Peter",-0.409
113,House,10.0,VA,200,"WOLF, Frank Rudolph",0.284
113,House,4.0,VA,200,"FORBES, J. Randy",0.40700000000000003
113,House,7.0,VA,200,"CANTOR, Eric",0.518
113,House,1.0,VA,200,"WITTMAN, Robert J.",0.446
113,House,11.0,VA,100,"CONNOLLY, Gerald E. (Gerry)",-0.306
113,House,2.0,VA,200,"RIGELL, E. Scott",0.405
113,House,5.0,VA,200,"HURT, Robert",0.568
113,House,9.0,VA,200,"GRIFFITH, H. Morgan",0.546
113,House,7.0,VA,200,"BRAT, David A.",0.8290000000000001
113,House,8.0,VA,100,"MORAN, James P.",-0.302
113,House,3.0,VA,100,"SCOTT, Robert C.",-0.45
113,House,6.0,VA,200,"GOODLATTE, Robert William",0.496
113,House,7.0,WA,100,"McDERMOTT, James A.",-0.6659999999999999
113,House,2.0,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
113,House,5.0,WA,200,"McMORRIS RODGERS, Cathy",0.425
113,House,8.0,WA,200,"REICHERT, David G.",0.22399999999999998
113,House,3.0,WA,200,"HERRERA BEUTLER, Jaime",0.353
113,House,6.0,WA,100,"KILMER, Derek",-0.31
113,House,10.0,WA,100,"HECK, Denny",-0.312
113,House,4.0,WA,200,"HASTINGS, Richard Norman (Doc)",0.41600000000000004
113,House,9.0,WA,100,"SMITH, Adam",-0.285
113,House,1.0,WA,100,"DelBENE, Suzan K.",-0.28300000000000003
113,House,3.0,WV,100,"RAHALL, Nick Joe, II",-0.306
113,House,2.0,WV,200,"CAPITO, Shelley Moore",0.267
113,House,1.0,WV,200,"McKINLEY, David",0.301
113,House,5.0,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
113,House,6.0,WI,200,"PETRI, Thomas Evert",0.379
113,House,4.0,WI,100,"MOORE, Gwendolynne S. (Gwen)",-0.528
113,House,7.0,WI,200,"DUFFY, Sean",0.511
113,House,8.0,WI,200,"RIBBLE, Reid",0.603
113,House,2.0,WI,100,"POCAN, Mark",-0.54
113,House,3.0,WI,100,"KIND, Ron",-0.261
113,House,1.0,WI,200,"RYAN, Paul D.",0.556
113,House,1.0,WY,200,"LUMMIS, Cynthia M.",0.6779999999999999
113,Senate,0.0,AL,200,"SESSIONS, Jefferson Beauregard III (Jeff)",0.5489999999999999
113,Senate,0.0,AL,200,"SHELBY, Richard C.",0.442
113,Senate,0.0,AK,200,"MURKOWSKI, Lisa",0.21100000000000002
113,Senate,0.0,AK,100,"BEGICH, Mark",-0.235
113,Senate,0.0,AZ,200,"McCAIN, John Sidney, III",0.381
113,Senate,0.0,AZ,200,"FLAKE, Jeff",0.855
113,Senate,0.0,AR,200,"BOOZMAN, John",0.414
113,Senate,0.0,AR,100,"PRYOR, Mark",-0.19899999999999998
113,Senate,0.0,CA,100,"BOXER, Barbara",-0.45
113,Senate,0.0,CA,100,"FEINSTEIN, Dianne",-0.268
113,Senate,0.0,CO,100,"UDALL, Mark",-0.353
113,Senate,0.0,CO,100,"BENNET, Michael F.",-0.228
113,Senate,0.0,CT,100,"MURPHY, Christopher",-0.27
113,Senate,0.0,CT,100,"BLUMENTHAL, Richard",-0.43799999999999994
113,Senate,0.0,DE,100,"CARPER, Thomas Richard",-0.177
113,Senate,0.0,DE,100,"COONS, Christopher A.",-0.22899999999999998
113,Senate,0.0,FL,100,"NELSON, Clarence William (Bill)",-0.193
113,Senate,0.0,FL,200,"RUBIO, Marco",0.5870000000000001
113,Senate,0.0,GA,200,"CHAMBLISS, Saxby",0.423
113,Senate,0.0,GA,200,"ISAKSON, Johnny",0.402
113,Senate,0.0,HI,100,"HIRONO, Mazie",-0.512
113,Senate,0.0,HI,100,"SCHATZ, Brian Emanuel",-0.44299999999999995
113,Senate,0.0,ID,200,"CRAPO, Michael Dean",0.502
113,Senate,0.0,ID,200,"RISCH, James",0.585
113,Senate,0.0,IL,100,"DURBIN, Richard Joseph",-0.348
113,Senate,0.0,IL,200,"KIRK, Mark Steven",0.27399999999999997
113,Senate,0.0,IN,200,"COATS, Daniel Ray",0.375
113,Senate,0.0,IN,100,"DONNELLY, Joe",-0.11900000000000001
113,Senate,0.0,IA,200,"GRASSLEY, Charles Ernest",0.348
113,Senate,0.0,IA,100,"HARKIN, Thomas Richard (Tom)",-0.35100000000000003
113,Senate,0.0,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
113,Senate,0.0,KS,200,"MORAN, Jerry",0.415
113,Senate,0.0,KY,200,"McCONNELL, Addison Mitchell (Mitch)",0.40399999999999997
113,Senate,0.0,KY,200,"PAUL, Rand",0.88
113,Senate,0.0,LA,200,"VITTER, David",0.495
113,Senate,0.0,LA,100,"LANDRIEU, Mary L.",-0.203
113,Senate,0.0,ME,328,"KING, Angus Stanley, Jr.",-0.158
113,Senate,0.0,ME,200,"COLLINS, Susan Margaret",0.115
113,Senate,0.0,MD,100,"MIKULSKI, Barbara Ann",-0.37
113,Senate,0.0,MD,100,"CARDIN, Benjamin Louis",-0.319
113,Senate,0.0,MA,100,"MARKEY, Edward John",-0.513
113,Senate,0.0,MA,100,"KERRY, John Forbes",-0.35200000000000004
113,Senate,0.0,MA,100,"WARREN, Elizabeth",-0.757
113,Senate,0.0,MA,100,"COWAN, William (Mo)",-0.462
113,Senate,0.0,MI,100,"LEVIN, Carl",-0.395
113,Senate,0.0,MI,100,"STABENOW, Deborah Ann",-0.342
113,Senate,0.0,MN,100,"KLOBUCHAR, Amy",-0.285
113,Senate,0.0,MN,100,"FRANKEN, Al",-0.39899999999999997
113,Senate,0.0,MS,200,"COCHRAN, William Thad",0.287
113,Senate,0.0,MS,200,"WICKER, Roger F.",0.379
113,Senate,0.0,MO,200,"BLUNT, Roy",0.415
113,Senate,0.0,MO,100,"McCASKILL, Claire",-0.14300000000000002
113,Senate,0.0,MT,100,"BAUCUS, Max Sieben",-0.212
113,Senate,0.0,MT,100,"TESTER, Jon",-0.215
113,Senate,0.0,MT,100,"WALSH, John E.",-0.255
113,Senate,0.0,NE,200,"JOHANNS, Mike",0.391
113,Senate,0.0,NE,200,"FISCHER, Debra (Deb)",0.452
113,Senate,0.0,NV,100,"REID, Harry",-0.276
113,Senate,0.0,NV,200,"HELLER, Dean",0.46299999999999997
113,Senate,0.0,NH,100,"SHAHEEN, Jeanne",-0.237
113,Senate,0.0,NH,200,"AYOTTE, Kelly",0.35100000000000003
113,Senate,0.0,NJ,100,"LAUTENBERG, Frank Raleigh",-0.382
113,Senate,0.0,NJ,100,"MENENDEZ, Robert",-0.36700000000000005
113,Senate,0.0,NJ,200,"CHIESA, Jeffrey Scott",0.218
113,Senate,0.0,NJ,100,"BOOKER, Cory Anthony",-0.591
113,Senate,0.0,NM,100,"HEINRICH, Martin",-0.33
113,Senate,0.0,NM,100,"UDALL, Thomas (Tom)",-0.45299999999999996
113,Senate,0.0,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.359
113,Senate,0.0,NY,100,"GILLIBRAND, Kirsten",-0.473
113,Senate,0.0,NC,200,"BURR, Richard M.",0.441
113,Senate,0.0,NC,100,"HAGAN, Kay",-0.20199999999999999
113,Senate,0.0,ND,200,"HOEVEN, John",0.36
113,Senate,0.0,ND,100,"HEITKAMP, Mary Kathryn (Heidi)",-0.122
113,Senate,0.0,OH,200,"PORTMAN, Robert Jones (Rob)",0.369
113,Senate,0.0,OH,100,"BROWN, Sherrod",-0.428
113,Senate,0.0,OK,200,"INHOFE, James Mountain",0.555
113,Senate,0.0,OK,200,"COBURN, Thomas Allen",0.782
113,Senate,0.0,OR,100,"WYDEN, Ronald Lee",-0.33
113,Senate,0.0,OR,100,"MERKLEY, Jeff",-0.44
113,Senate,0.0,PA,200,"TOOMEY, Patrick Joseph",0.635
113,Senate,0.0,PA,100,"CASEY, Robert (Bob), Jr.",-0.314
113,Senate,0.0,RI,100,"REED, John F. (Jack)",-0.36700000000000005
113,Senate,0.0,RI,100,"WHITEHOUSE, Sheldon",-0.355
113,Senate,0.0,SC,200,"SCOTT, Tim",0.626
113,Senate,0.0,SC,200,"GRAHAM, Lindsey O.",0.39399999999999996
113,Senate,0.0,SD,100,"JOHNSON, Timothy Peter (Tim)",-0.25
113,Senate,0.0,SD,200,"THUNE, John",0.42
113,Senate,0.0,TN,200,"ALEXANDER, Lamar",0.324
113,Senate,0.0,TN,200,"CORKER, Robert (Bob)",0.395
113,Senate,0.0,TX,200,"CORNYN, John",0.48
113,Senate,0.0,TX,200,"CRUZ, Rafael Edward (Ted)",0.8390000000000001
113,Senate,0.0,UT,200,"HATCH, Orrin Grant",0.382
113,Senate,0.0,UT,200,"LEE, Mike",0.9009999999999999
113,Senate,0.0,VT,100,"LEAHY, Patrick Joseph",-0.36
113,Senate,0.0,VT,328,"SANDERS, Bernard",-0.531
113,Senate,0.0,VA,100,"WARNER, Mark",-0.203
113,Senate,0.0,VA,100,"KAINE, Timothy Michael (Tim)",-0.243
113,Senate,0.0,WA,100,"CANTWELL, Maria E.",-0.305
113,Senate,0.0,WA,100,"MURRAY, Patty",-0.35200000000000004
113,Senate,0.0,WV,100,"ROCKEFELLER, John Davison IV (Jay)",-0.326
113,Senate,0.0,WV,100,"MANCHIN, Joe, III",-0.057
113,Senate,0.0,WI,100,"BALDWIN, Tammy",-0.49200000000000005
113,Senate,0.0,WI,200,"JOHNSON, Ron",0.601
113,Senate,0.0,WY,200,"BARRASSO, John A.",0.544
113,Senate,0.0,WY,200,"ENZI, Michael B.",0.545
114,House,3.0,AL,200,"ROGERS, Mike Dennis",0.359
114,House,7.0,AL,100,"SEWELL, Terri",-0.39299999999999996
114,House,2.0,AL,200,"ROBY, Martha",0.36200000000000004
114,House,5.0,AL,200,"BROOKS, Mo",0.6509999999999999
114,House,1.0,AL,200,"BYRNE, Bradley",0.61
114,House,6.0,AL,200,"PALMER, Gary James",0.7020000000000001
114,House,4.0,AL,200,"ADERHOLT, Robert",0.375
114,House,1.0,AK,200,"YOUNG, Donald Edwin",0.284
114,House,8.0,AZ,200,"FRANKS, Trent",0.7490000000000001
114,House,3.0,AZ,100,"GRIJALVA, Raúl M.",-0.598
114,House,1.0,AZ,100,"KIRKPATRICK, Ann",-0.166
114,House,4.0,AZ,200,"GOSAR, Paul",0.685
114,House,6.0,AZ,200,"SCHWEIKERT, David",0.581
114,House,9.0,AZ,100,"SINEMA, Kyrsten",-0.10300000000000001
114,House,2.0,AZ,200,"McSALLY, Martha",0.345
114,House,7.0,AZ,100,"GALLEGO, Ruben",-0.451
114,House,5.0,AZ,200,"SALMON, Matthew James",0.6729999999999999
114,House,1.0,AR,200,"CRAWFORD, Rick",0.426
114,House,3.0,AR,200,"WOMACK, Steve",0.353
114,House,2.0,AR,200,"HILL, French",0.447
114,House,4.0,AR,200,"WESTERMAN, Bruce Eugene",0.552
114,House,12.0,CA,100,"PELOSI, Nancy",-0.49
114,House,48.0,CA,200,"ROHRABACHER, Dana",0.626
114,House,17.0,CA,100,"HONDA, Mike",-0.529
114,House,28.0,CA,100,"SCHIFF, Adam",-0.35
114,House,49.0,CA,200,"ISSA, Darrell",0.501
114,House,53.0,CA,100,"DAVIS, Susan A.",-0.34299999999999997
114,House,22.0,CA,200,"NUNES, Devin",0.45
114,House,38.0,CA,100,"SÁNCHEZ, Linda T.",-0.508
114,House,16.0,CA,100,"COSTA, Jim",-0.192
114,House,6.0,CA,100,"MATSUI, Doris",-0.434
114,House,9.0,CA,100,"McNERNEY, Jerry",-0.263
114,House,23.0,CA,200,"MCCARTHY, Kevin",0.455
114,House,14.0,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.38
114,House,4.0,CA,200,"McCLINTOCK, Tom",0.7140000000000001
114,House,27.0,CA,100,"CHU, Judy",-0.488
114,House,3.0,CA,100,"GARAMENDI, John",-0.309
114,House,50.0,CA,200,"HUNTER, Duncan Duane",0.539
114,House,10.0,CA,200,"DENHAM, Jeff",0.306
114,House,37.0,CA,100,"BASS, Karen",-0.585
114,House,44.0,CA,100,"HAHN, Janice",-0.39
114,House,1.0,CA,200,"LaMALFA, Doug",0.536
114,House,2.0,CA,100,"HUFFMAN, Jared",-0.42700000000000005
114,House,7.0,CA,100,"BERA, Ami",-0.23399999999999999
114,House,8.0,CA,200,"COOK, Paul",0.37200000000000005
114,House,15.0,CA,100,"SWALWELL, Eric",-0.365
114,House,21.0,CA,200,"VALADAO, David G.",0.256
114,House,26.0,CA,100,"BROWNLEY, Julia",-0.287
114,House,29.0,CA,100,"CÁRDENAS, Tony",-0.384
114,House,36.0,CA,100,"RUIZ, Raul",-0.244
114,House,41.0,CA,100,"TAKANO, Mark",-0.46399999999999997
114,House,47.0,CA,100,"LOWENTHAL, Alan",-0.451
114,House,51.0,CA,100,"VARGAS, Juan",-0.4
114,House,52.0,CA,100,"PETERS, Scott",-0.182
114,House,11.0,CA,100,"DESAULNIER, Mark James",-0.531
114,House,25.0,CA,200,"KNIGHT, Steve",0.397
114,House,31.0,CA,100,"AGUILAR, Peter Rey",-0.294
114,House,33.0,CA,100,"LIEU, Ted",-0.374
114,House,35.0,CA,100,"TORRES, Norma Judith",-0.36200000000000004
114,House,45.0,CA,200,"WALTERS, Mimi",0.433
114,House,43.0,CA,100,"WATERS, Maxine",-0.653
114,House,18.0,CA,100,"ESHOO, Anna Georges",-0.381
114,House,20.0,CA,100,"FARR, Sam",-0.455
114,House,34.0,CA,100,"BECERRA, Xavier",-0.512
114,House,40.0,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
114,House,39.0,CA,200,"ROYCE, Edward Randall",0.657
114,House,42.0,CA,200,"CALVERT, Ken",0.35
114,House,19.0,CA,100,"LOFGREN, Zoe",-0.402
114,House,30.0,CA,100,"SHERMAN, Brad",-0.342
114,House,46.0,CA,100,"SANCHEZ, Loretta",-0.36700000000000005
114,House,24.0,CA,100,"CAPPS, Lois",-0.389
114,House,13.0,CA,100,"LEE, Barbara",-0.682
114,House,5.0,CA,100,"THOMPSON, Michael",-0.395
114,House,32.0,CA,100,"NAPOLITANO, Grace Flores",-0.44799999999999995
114,House,5.0,CO,200,"LAMBORN, Doug",0.6759999999999999
114,House,7.0,CO,100,"PERLMUTTER, Ed",-0.282
114,House,2.0,CO,100,"POLIS, Jared",-0.278
114,House,6.0,CO,200,"COFFMAN, Mike",0.49200000000000005
114,House,3.0,CO,200,"TIPTON, Scott",0.451
114,House,4.0,CO,200,"BUCK, Kenneth Robert",0.727
114,House,1.0,CO,100,"DeGETTE, Diana",-0.431
114,House,2.0,CT,100,"COURTNEY, Joe",-0.344
114,House,4.0,CT,100,"HIMES, James A.",-0.242
114,House,5.0,CT,100,"ESTY, Elizabeth",-0.315
114,House,3.0,CT,100,"DeLAURO, Rosa L.",-0.415
114,House,1.0,CT,100,"LARSON, John B.",-0.397
114,House,1.0,DE,100,"CARNEY, John C., Jr.",-0.256
114,House,27.0,FL,200,"ROS-LEHTINEN, Ileana",0.244
114,House,1.0,FL,200,"MILLER, Jefferson B. (Jeff)",0.633
114,House,4.0,FL,200,"CRENSHAW, Ander",0.33299999999999996
114,House,25.0,FL,200,"DIAZ-BALART, Mario",0.281
114,House,23.0,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.42
114,House,14.0,FL,100,"CASTOR, Kathy",-0.439
114,House,16.0,FL,200,"BUCHANAN, Vernon G.",0.36
114,House,12.0,FL,200,"BILIRAKIS, Gus",0.405
114,House,9.0,FL,100,"GRAYSON, Alan",-0.363
114,House,8.0,FL,200,"POSEY, Bill",0.525
114,House,17.0,FL,200,"ROONEY, Thomas J.",0.45799999999999996
114,House,21.0,FL,100,"DEUTCH, Theodore E. (Ted)",-0.4
114,House,11.0,FL,200,"NUGENT, Richard",0.483
114,House,10.0,FL,200,"WEBSTER, Daniel A.",0.51
114,House,15.0,FL,200,"ROSS, Dennis",0.531
114,House,24.0,FL,100,"WILSON, Frederica",-0.478
114,House,3.0,FL,200,"YOHO, Ted",0.7040000000000001
114,House,6.0,FL,200,"DeSANTIS, Ron",0.6629999999999999
114,House,18.0,FL,100,"MURPHY, Patrick",-0.18600000000000003
114,House,22.0,FL,100,"FRANKEL, Lois",-0.4
114,House,19.0,FL,200,"CLAWSON, Curt",0.626
114,House,13.0,FL,200,"JOLLY, David W.",0.23
114,House,2.0,FL,100,"GRAHAM, Gwendolyn (Gwen)",-0.233
114,House,26.0,FL,200,"CURBELO, Carlos",0.21100000000000002
114,House,5.0,FL,100,"BROWN, Corrine",-0.429
114,House,7.0,FL,200,"MICA, John L.",0.45299999999999996
114,House,20.0,FL,100,"HASTINGS, Alcee Lamar",-0.564
114,House,5.0,GA,100,"LEWIS, John R.",-0.589
114,House,13.0,GA,100,"SCOTT, David",-0.302
114,House,6.0,GA,200,"PRICE, Tom",0.644
114,House,3.0,GA,200,"WESTMORELAND, Lynn A.",0.672
